,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_response_rate,host_acceptance_rate
2680,4.69,4.91,4.78,4.91,4.98,4.51,4.69,100.0,100.0
2681,0.0,,,,,,,,
2682,4.91,4.9,4.85,4.95,4.94,4.95,4.81,100.0,89.0
2683,4.66,4.8,4.68,4.66,4.8,4.93,4.61,100.0,
2684,4.74,4.9,4.94,4.91,4.84,4.83,4.78,100.0,95.0
2685,,,,,,,,,0.0
2686,4.71,4.95,4.57,5.0,5.0,4.86,4.71,,
2687,4.89,4.81,4.67,4.96,5.0,4.89,4.89,,
2688,0.0,,,,,,,,
2689,0.0,,,,,,,,
2690,4.8,5.0,4.67,4.78,4.9,5.0,4.8,,
2691,4.92,4.92,4.85,4.92,5.0,4.85,4.77,,
2692,4.77,4.85,4.69,4.62,4.54,4.69,4.69,,
2693,4.6,4.8,4.8,4.8,5.0,4.6,4.8,,
2694,4.79,4.58,4.42,5.0,4.95,4.84,4.74,70.0,55.0
2695,5.0,4.5,4.5,5.0,5.0,5.0,5.0,,
2696,4.5,5.0,5.0,5.0,5.0,4.5,5.0,,
2697,4.93,4.97,4.87,5.0,5.0,4.9,4.79,100.0,85.0
2698,4.63,4.5,4.5,4.63,4.88,4.75,4.75,100.0,
2699,,,,,,,,,
2700,4.91,4.95,4.93,4.98,4.96,4.88,4.84,90.0,85.0
2701,4.76,4.95,4.88,4.98,4.98,4.83,4.76,,
2702,,,,,,,,,
2703,,,,,,,,,
2704,4.0,5.0,4.0,4.0,4.0,5.0,5.0,,
2705,4.25,4.53,4.28,4.79,4.85,4.48,4.29,100.0,62.0
2706,4.67,4.33,5.0,5.0,5.0,4.33,4.67,,
2707,,,,,,,,,
2708,4.75,5.0,4.75,5.0,5.0,5.0,4.75,,
2709,4.87,4.96,4.93,4.94,4.96,4.87,4.86,100.0,76.0
2710,4.0,5.0,4.0,4.0,5.0,4.0,4.0,,
2711,4.41,4.58,4.26,4.82,4.66,4.73,4.46,96.0,94.0
2712,4.42,4.77,4.45,4.82,4.82,3.79,4.34,100.0,75.0
2713,4.93,4.95,4.69,4.98,4.95,4.95,4.85,,
2714,,,,,,,,,
2715,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,
2716,4.45,4.59,4.86,4.64,4.68,4.5,4.45,97.0,64.0
2717,4.83,4.9,4.79,4.94,4.98,4.84,4.76,100.0,0.0
2718,,,,,,,,,
2719,4.67,5.0,5.0,5.0,5.0,4.67,4.67,,
2720,,,,,,,,100.0,27.0
2721,4.38,4.86,4.71,5.0,5.0,4.29,4.14,100.0,27.0
2722,4.87,4.9,4.77,4.96,4.97,4.62,4.83,100.0,100.0
2723,4.89,4.9,4.95,4.89,4.92,4.81,4.79,100.0,99.0
2724,5.0,4.9,4.65,5.0,5.0,4.95,4.9,50.0,
2725,4.68,4.73,4.58,4.76,4.85,4.61,4.57,100.0,85.0
2726,4.34,4.49,4.63,4.79,4.84,4.84,4.41,99.0,100.0
2727,4.5,3.5,5.0,4.0,4.0,3.5,4.0,,
2728,3.9,4.25,4.05,4.45,4.55,4.3,4.3,,
2729,5.0,4.5,4.0,5.0,5.0,5.0,5.0,,
2730,4.27,4.64,4.09,4.55,4.73,3.82,4.36,50.0,0.0
2731,4.88,5.0,4.5,5.0,5.0,4.63,4.63,,
2732,4.91,5.0,5.0,5.0,5.0,4.64,4.64,,100.0
2733,4.5,4.3,4.8,4.8,4.9,4.6,4.6,,
2734,4.8,4.8,4.6,5.0,5.0,4.8,4.6,,
2735,,,,,,,,,
2736,4.95,4.96,4.92,4.97,4.96,4.8,4.94,100.0,72.0
2737,4.79,4.88,4.83,4.96,4.96,4.54,4.82,,0.0
2738,5.0,5.0,4.33,5.0,5.0,5.0,5.0,,
2739,4.68,4.79,4.71,4.83,4.88,4.38,4.68,,
2740,4.65,4.91,4.77,4.77,4.86,4.77,4.5,0.0,67.0
2741,4.65,4.69,4.5,4.8,4.77,4.75,4.65,100.0,100.0
2742,4.58,4.84,4.35,4.7,4.63,4.86,4.56,,
2743,4.58,4.67,4.25,4.96,4.83,4.78,4.79,100.0,100.0
2744,4.37,4.34,4.27,4.86,4.86,4.54,4.33,100.0,100.0
2745,4.77,4.79,4.8,4.96,4.97,4.57,4.75,,0.0
2746,4.67,4.89,4.89,5.0,4.89,4.56,4.67,60.0,83.0
2747,5.0,4.75,5.0,5.0,5.0,4.75,5.0,100.0,0.0
2748,4.93,4.92,4.98,4.97,4.98,4.85,4.68,100.0,68.0
2749,4.83,4.93,4.81,4.96,4.93,4.65,4.82,88.0,40.0
2750,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
2751,4.71,4.81,4.62,4.79,4.66,4.57,4.75,100.0,100.0
2752,,,,,,,,,
2753,4.93,4.94,4.93,4.92,4.94,4.88,4.9,100.0,96.0
2754,4.76,4.93,4.71,4.97,4.95,4.82,4.8,,
2755,4.67,4.56,4.78,4.89,4.78,4.67,4.88,,
2756,4.45,4.45,3.82,4.73,4.45,4.91,4.6,,
2757,4.71,4.8,4.67,4.95,4.94,4.84,4.56,,
2758,4.76,4.84,4.61,4.83,4.83,4.92,4.73,71.0,86.0
2759,5.0,5.0,4.67,5.0,5.0,4.67,5.0,,
2760,4.57,4.78,4.7,4.92,4.79,4.38,4.74,70.0,89.0
2761,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,
2762,4.7,4.5,4.8,4.7,4.9,4.78,4.5,100.0,50.0
2763,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,
2764,4.86,4.89,4.87,4.98,4.98,4.96,4.81,80.0,61.0
2765,4.75,5.0,4.75,4.75,4.75,5.0,4.75,100.0,0.0
2766,4.66,4.74,4.62,4.81,4.87,4.99,4.54,100.0,97.0
2767,0.0,,,,,,,0.0,
2768,5.0,5.0,4.75,5.0,5.0,5.0,5.0,100.0,89.0
2769,4.93,4.86,5.0,5.0,5.0,4.86,4.79,100.0,96.0
2770,,,,,,,,,
2771,,,,,,,,,
2772,4.33,4.33,4.11,4.33,4.44,4.33,4.11,100.0,94.0
2773,,,,,,,,,
2774,4.76,4.76,4.77,4.91,4.99,4.72,4.77,,
2775,4.86,5.0,4.71,5.0,4.86,5.0,4.71,,
2776,4.0,4.0,3.0,5.0,5.0,5.0,5.0,,
2777,4.44,4.74,4.14,4.78,4.81,4.36,4.33,90.0,82.0
2778,4.79,4.88,4.79,4.92,4.88,4.75,4.67,0.0,0.0
2779,4.94,4.97,4.67,4.85,4.97,5.0,4.82,,
2780,4.6,5.0,4.6,4.6,5.0,4.6,4.5,,
2781,,,,,,,,,
2782,4.0,5.0,5.0,5.0,4.5,5.0,5.0,,
2783,4.93,4.93,4.86,5.0,5.0,4.86,4.79,,
2784,4.79,4.83,4.5,4.88,4.88,4.58,4.75,20.0,27.0
2785,4.75,4.87,4.32,4.96,4.94,4.75,4.83,100.0,100.0
2786,4.65,4.94,4.24,4.82,4.94,4.94,4.65,,
2787,4.96,5.0,4.96,5.0,5.0,5.0,4.75,100.0,22.0
2788,4.78,4.78,4.78,5.0,5.0,4.11,4.67,,
2789,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
2790,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,
2791,4.33,4.72,4.22,4.5,4.72,5.0,4.5,,
2792,4.31,4.38,4.38,4.77,4.77,4.54,4.23,100.0,53.0
2793,,,,,,,,,
2794,4.6,4.8,4.0,4.8,4.8,5.0,4.6,,
2795,4.95,4.86,4.81,5.0,4.95,4.86,4.9,,
2796,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,
2797,4.25,4.38,4.3,4.6,4.5,4.03,4.36,60.0,14.0
2798,4.7,4.82,4.61,4.87,4.88,4.89,4.67,,
2799,5.0,5.0,5.0,4.94,4.94,5.0,4.98,87.0,77.0
2800,4.77,4.69,4.54,4.73,4.69,4.73,4.73,,
2801,4.67,4.5,3.5,4.5,5.0,5.0,4.17,,
2802,4.65,4.85,4.7,4.77,4.88,4.35,4.69,,100.0
2803,4.82,4.87,4.91,4.86,4.86,4.96,4.82,100.0,85.0
2804,,,,,,,,,
2805,4.67,5.0,5.0,5.0,4.33,4.33,5.0,,
2806,4.81,4.89,4.56,4.88,4.93,4.88,4.81,100.0,40.0
2807,5.0,4.88,5.0,5.0,5.0,4.88,4.75,,
2808,4.89,4.96,4.78,4.7,4.89,4.63,4.81,0.0,26.0
2809,4.8,5.0,4.7,4.9,4.9,5.0,4.7,,
2810,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
2811,4.69,4.54,4.62,4.88,4.81,4.77,4.69,90.0,94.0
2812,4.98,4.98,5.0,5.0,5.0,4.84,4.95,100.0,0.0
2813,5.0,5.0,5.0,5.0,5.0,5.0,4.5,91.0,84.0
2814,4.42,4.58,4.42,4.84,4.84,4.68,4.05,40.0,48.0
2815,4.13,4.0,4.13,4.0,3.88,3.75,3.88,80.0,83.0
2816,4.91,4.91,4.73,4.82,4.91,4.55,4.91,,
2817,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,
2818,4.07,4.4,3.87,4.73,4.53,4.67,3.93,100.0,94.0
2819,4.82,4.88,4.88,4.88,4.94,4.65,4.94,,
2820,4.82,5.0,4.82,4.86,4.91,4.95,4.77,,
2821,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,
2822,4.67,5.0,5.0,5.0,5.0,5.0,4.33,100.0,67.0
2823,4.35,4.45,4.52,4.55,4.61,4.29,4.35,80.0,40.0
2824,4.41,4.69,4.28,4.95,4.87,4.41,4.54,100.0,67.0
2825,4.92,5.0,4.97,5.0,4.95,4.84,4.59,100.0,100.0
2826,4.75,4.81,4.69,4.94,4.81,4.75,4.69,96.0,91.0
2827,4.63,4.8,4.54,4.63,4.71,4.54,4.63,,
2828,1.5,2.0,1.5,2.0,1.0,3.0,1.5,96.0,91.0
2829,4.9,4.94,4.94,4.96,4.96,4.88,4.84,,
2830,4.15,4.77,3.46,4.15,4.77,4.08,4.31,,
2831,4.92,5.0,5.0,5.0,5.0,5.0,5.0,,
2832,4.75,4.9,4.79,4.92,4.95,4.58,4.77,100.0,96.0
2833,4.79,4.88,4.88,4.93,4.87,4.82,4.84,100.0,99.0
2834,,,,,,,,0.0,0.0
2835,4.59,4.74,4.67,4.67,4.81,4.78,4.7,,
2836,4.82,4.91,4.56,4.84,4.9,4.99,4.78,100.0,62.0
2837,4.83,4.92,4.77,4.88,4.95,4.53,4.78,100.0,92.0
2838,,,,,,,,,
2839,4.67,4.78,4.67,4.78,5.0,4.67,4.44,91.0,84.0
2840,4.69,4.81,4.5,4.94,5.0,5.0,4.69,100.0,78.0
2841,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,46.0
2842,4.95,4.96,4.96,4.96,4.97,4.88,4.91,100.0,100.0
2843,4.85,4.77,4.62,4.85,4.85,4.92,4.77,,
2844,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0
2845,4.6,4.6,4.4,4.93,4.8,4.33,4.4,100.0,59.0
2846,4.94,4.88,4.94,4.88,4.94,4.5,4.75,,
2847,4.85,4.84,4.92,4.95,4.93,4.84,4.82,,
2848,4.36,4.73,4.64,4.82,4.73,4.55,4.36,,
2849,4.79,4.88,4.83,4.77,4.81,4.66,4.74,100.0,83.0
2850,4.88,4.92,4.92,4.83,4.86,4.67,4.88,100.0,79.0
2851,4.5,5.0,4.0,5.0,4.5,4.0,5.0,,
2852,4.78,4.92,5.0,4.92,4.96,4.54,4.85,,
2853,4.57,4.86,4.57,4.86,4.86,4.71,5.0,,
2854,4.66,4.81,4.79,4.87,4.93,4.41,4.55,100.0,90.0
2855,4.8,4.8,4.71,4.91,4.91,5.0,4.79,,
2856,4.65,4.84,4.47,4.95,4.95,4.83,4.42,,
2857,4.67,5.0,4.33,5.0,4.67,4.67,4.67,,
2858,4.9,4.9,4.9,4.8,4.9,5.0,5.0,,
2859,4.86,4.82,4.77,4.88,4.94,4.74,4.76,,89.0
2860,4.83,4.83,4.67,4.83,4.83,4.17,4.5,,
2861,4.83,5.0,5.0,4.83,4.83,4.83,4.83,,86.0
2862,4.78,4.83,4.63,4.76,4.66,4.99,4.65,100.0,17.0
2863,4.74,4.87,4.76,4.88,4.85,4.64,4.76,92.0,35.0
2864,4.82,4.85,4.79,4.83,4.83,4.83,4.76,,50.0
2865,3.67,4.0,3.0,4.8,4.6,4.8,4.2,,
2866,4.8,4.76,4.92,4.84,5.0,4.98,4.67,,
2867,4.5,4.0,4.0,5.0,5.0,5.0,5.0,,
2868,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,
2869,,,,,,,,,
2870,,,,,,,,,
2871,4.8,5.0,4.4,5.0,4.8,5.0,4.75,,
2872,4.73,4.53,4.73,4.93,5.0,4.4,4.73,,
2873,4.61,4.54,4.69,4.86,4.97,4.87,4.61,90.0,44.0
2874,4.0,4.5,4.88,4.13,4.38,3.38,3.75,60.0,14.0
2875,4.82,4.89,4.72,4.94,4.93,4.73,4.77,100.0,100.0
2876,4.63,4.78,4.59,4.88,4.9,4.51,4.61,100.0,100.0
2877,4.5,5.0,5.0,5.0,5.0,4.0,4.5,,
2878,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2879,4.78,5.0,5.0,4.88,5.0,4.67,4.89,,
2880,4.5,4.5,4.5,5.0,5.0,4.5,4.5,,
2881,,,,,,,,,
2882,5.0,5.0,5.0,5.0,4.86,4.57,4.29,90.0,99.0
2883,4.79,4.84,4.63,4.95,5.0,4.79,4.74,100.0,0.0
2884,4.78,4.85,4.71,4.95,4.98,4.51,4.78,,
2885,4.71,4.43,4.86,4.57,4.57,4.57,4.57,,
2886,4.29,4.57,3.71,4.71,4.79,4.79,4.57,97.0,87.0
2887,,,,,,,,,
2888,,,,,,,,,
2889,4.67,4.67,5.0,5.0,5.0,4.33,4.67,,
2890,4.81,4.88,4.5,4.81,4.88,4.56,4.81,,
2891,4.84,4.9,4.84,4.89,4.93,4.94,4.86,100.0,98.0
2892,4.67,5.0,5.0,5.0,4.67,4.67,5.0,,
2893,4.86,4.86,4.57,4.71,4.86,5.0,4.43,,
2894,4.95,4.96,4.99,4.97,4.96,4.97,4.93,,
2895,4.75,5.0,4.75,5.0,5.0,4.5,4.75,100.0,100.0
2896,4.43,4.57,4.43,4.43,4.43,4.57,4.43,,
2897,4.75,4.94,4.94,4.94,5.0,5.0,4.88,,
2898,4.69,4.82,4.61,4.91,4.9,4.86,4.77,100.0,76.0
2899,4.82,4.79,4.93,4.96,4.89,4.79,4.64,100.0,0.0
2900,4.86,4.96,4.94,4.94,4.93,4.44,4.9,100.0,96.0
2901,4.75,4.87,4.83,4.98,4.96,4.88,4.78,,
2902,4.78,4.85,4.68,4.98,4.93,4.93,4.68,,
2903,4.3,4.79,4.05,4.48,4.57,4.64,4.46,68.0,40.0
2904,4.86,4.82,4.71,4.89,4.93,4.96,4.89,100.0,53.0
2905,5.0,5.0,4.0,5.0,5.0,5.0,5.0,50.0,33.0
2906,4.13,4.38,3.63,4.75,4.75,4.75,4.38,,0.0
2907,4.58,4.81,4.72,4.87,4.83,4.13,4.53,100.0,75.0
2908,4.48,4.8,4.59,4.84,4.86,4.04,4.59,100.0,75.0
2909,4.92,4.92,4.9,4.98,4.98,4.59,4.88,80.0,96.0
2910,4.88,4.91,4.75,4.89,4.95,4.87,4.83,100.0,40.0
2911,4.19,4.4,3.9,4.65,4.67,4.63,4.45,100.0,92.0
2912,4.66,4.67,4.53,4.86,4.93,4.47,4.61,,86.0
2913,4.89,4.97,4.83,4.96,4.97,4.94,4.82,100.0,0.0
2914,4.5,4.6,3.8,5.0,5.0,4.9,4.3,,
2915,5.0,4.88,4.75,4.63,4.63,4.5,4.88,20.0,0.0
2916,4.72,4.9,4.87,4.76,4.8,4.69,4.64,80.0,83.0
2917,4.63,4.71,4.41,4.91,4.9,4.7,4.59,100.0,0.0
2918,,,,,,,,,
2919,4.79,4.86,4.82,5.0,4.96,5.0,4.68,100.0,100.0
2920,4.84,4.87,4.85,4.93,4.9,4.84,4.78,100.0,91.0
2921,4.84,4.89,4.84,4.89,5.0,4.84,4.58,55.0,31.0
2922,4.87,5.0,4.78,4.91,4.91,5.0,4.7,55.0,31.0
2923,4.89,4.89,5.0,4.56,4.89,4.89,4.44,100.0,59.0
2924,,,,,,,,,
2925,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,
2926,4.75,4.65,4.35,4.75,4.85,4.95,4.5,96.0,91.0
2927,4.79,4.89,5.0,4.89,4.84,4.89,4.74,,
2928,4.77,4.85,4.85,5.0,5.0,4.77,4.77,100.0,27.0
2929,4.64,4.55,4.27,4.82,5.0,4.91,4.55,,
2930,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
2931,4.75,5.0,4.25,5.0,5.0,5.0,5.0,,
2932,4.68,4.72,4.72,4.79,4.81,4.82,4.66,96.0,94.0
2933,4.56,4.61,4.48,4.77,4.81,4.42,4.63,,100.0
2934,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,
2935,4.0,4.0,3.0,4.0,5.0,4.0,3.0,0.0,0.0
2936,4.9,4.96,4.9,4.98,5.0,4.91,4.83,100.0,100.0
2937,4.76,4.84,4.52,4.92,4.95,4.96,4.72,,
2938,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
2939,4.9,4.9,4.8,4.9,4.9,5.0,4.8,,
2940,4.78,5.0,4.78,4.67,4.78,4.89,4.89,40.0,22.0
2941,5.0,5.0,5.0,5.0,5.0,4.8,5.0,100.0,100.0
2942,4.64,4.82,4.45,4.73,4.64,4.82,4.27,96.0,91.0
2943,4.86,5.0,4.71,5.0,4.86,4.71,4.57,96.0,91.0
2944,4.96,5.0,5.0,5.0,5.0,4.87,5.0,,
2945,4.72,4.77,4.76,4.94,4.89,4.72,4.68,100.0,100.0
2946,,,,,,,,0.0,0.0
2947,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
2948,5.0,5.0,4.8,4.8,5.0,5.0,5.0,,
2949,5.0,4.75,4.88,4.88,4.88,5.0,4.75,,
2950,,,,,,,,50.0,25.0
2951,4.48,4.52,4.76,4.83,4.76,4.26,4.5,100.0,100.0
2952,4.64,4.79,4.04,4.75,4.88,4.54,4.71,0.0,0.0
2953,4.0,4.5,3.5,4.5,4.0,3.5,4.0,,
2954,4.61,4.74,4.26,4.95,4.96,4.96,4.65,100.0,91.0
2955,4.0,4.5,4.5,4.5,4.5,4.0,4.0,,
2956,,,,,,,,,
2957,4.67,4.63,4.7,4.97,4.97,4.4,4.8,100.0,100.0
2958,4.35,4.58,4.48,4.61,4.66,4.62,4.43,100.0,94.0
2959,4.4,4.59,4.48,4.59,4.69,4.64,4.53,100.0,94.0
2960,5.0,4.8,5.0,5.0,5.0,5.0,4.8,,
2961,4.41,4.48,4.44,4.69,4.65,4.31,4.46,80.0,100.0
2962,4.97,4.99,4.94,5.0,4.99,4.96,4.91,100.0,83.0
2963,4.33,5.0,4.5,5.0,4.5,4.5,5.0,,
2964,4.75,4.75,4.75,5.0,5.0,4.5,4.5,100.0,27.0
2965,4.94,5.0,4.83,5.0,5.0,4.83,4.94,,100.0
2966,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
2967,4.57,4.86,4.57,5.0,4.86,4.14,4.29,,
2968,4.95,4.95,4.58,5.0,5.0,5.0,4.89,100.0,0.0
2969,4.67,4.67,4.42,4.67,4.83,4.58,4.58,100.0,100.0
2970,4.9,4.9,4.9,5.0,5.0,5.0,5.0,100.0,91.0
2971,4.84,4.92,4.76,4.82,4.87,5.0,4.71,0.0,25.0
2972,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,25.0
2973,4.74,4.79,4.9,4.83,4.81,4.39,4.72,100.0,96.0
2974,4.9,5.0,4.9,5.0,5.0,5.0,5.0,,
2975,4.77,4.74,4.69,4.69,4.64,4.95,4.67,100.0,100.0
2976,4.84,4.8,4.88,5.0,4.88,4.96,4.76,,
2977,4.43,4.6,4.33,4.88,4.9,4.59,4.41,100.0,100.0
2978,4.86,4.84,4.92,4.92,4.93,4.79,4.82,100.0,97.0
2979,5.0,5.0,5.0,5.0,4.79,4.84,4.89,100.0,100.0
2980,4.18,4.27,4.55,4.6,4.82,4.1,4.4,,
2981,,,,,,,,0.0,
2982,,,,,,,,,
2983,4.67,4.67,4.33,4.67,5.0,4.5,4.67,,
2984,,,,,,,,,
2985,4.41,4.59,4.12,4.71,4.71,4.94,4.12,97.0,87.0
2986,4.76,4.9,4.76,4.95,4.9,5.0,4.86,,
2987,4.24,4.15,4.22,4.71,4.8,4.44,4.17,100.0,100.0
2988,,,,,,,,,
2989,4.79,4.84,4.95,5.0,5.0,4.89,4.74,,
2990,4.83,5.0,5.0,5.0,5.0,4.83,4.67,,
2991,4.15,4.5,3.95,4.47,4.7,4.74,4.05,,
2992,4.85,4.93,4.85,4.96,5.0,4.85,4.96,,
2993,4.81,4.85,4.46,4.89,5.0,4.8,4.91,,
2994,4.46,5.0,4.54,4.85,5.0,4.54,4.62,80.0,100.0
2995,5.0,5.0,4.8,5.0,5.0,4.8,4.93,90.0,94.0
2996,4.18,4.45,4.0,4.0,4.82,4.73,4.45,,
2997,5.0,4.67,4.67,5.0,5.0,5.0,5.0,,
2998,4.67,5.0,4.67,5.0,5.0,4.33,4.67,,
2999,4.85,4.86,4.81,4.9,4.93,4.78,4.78,100.0,98.0
3000,4.93,4.95,4.89,4.99,5.0,4.97,4.88,100.0,98.0
3001,4.83,5.0,4.17,5.0,5.0,4.83,5.0,,
3002,4.4,4.4,3.8,4.6,4.8,3.8,4.0,40.0,20.0
3003,4.87,4.87,4.8,5.0,5.0,5.0,4.87,100.0,88.0
3004,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
3005,,,,,,,,,
3006,4.67,4.33,3.67,4.33,4.67,5.0,5.0,100.0,71.0
3007,5.0,5.0,4.8,4.6,5.0,5.0,5.0,,
3008,4.86,4.8,4.82,4.92,4.98,4.76,4.77,,100.0
3009,4.14,4.14,4.43,4.43,4.43,4.43,4.0,65.0,60.0
3010,4.88,4.93,4.91,4.83,4.88,4.78,4.86,,0.0
3011,4.5,4.25,5.0,4.25,4.5,4.25,4.5,100.0,33.0
3012,4.48,4.63,4.38,4.76,4.87,4.62,4.43,,
3013,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
3014,,,,,,,,,
3015,4.59,4.59,4.53,4.76,4.82,4.76,4.47,100.0,94.0
3016,4.8,4.4,4.8,5.0,4.8,4.8,4.0,91.0,84.0
3017,4.86,5.0,5.0,5.0,5.0,4.0,4.71,100.0,22.0
3018,,,,,,,,,
3019,4.78,4.78,4.67,5.0,4.67,5.0,4.78,,100.0
3020,5.0,5.0,4.73,5.0,5.0,5.0,5.0,,
3021,4.5,4.9,4.5,4.8,5.0,4.8,4.6,,
3022,5.0,5.0,4.8,5.0,5.0,5.0,5.0,100.0,73.0
3023,3.57,4.14,3.0,4.29,4.86,4.29,3.71,,
3024,,,,,,,,0.0,
3025,4.0,4.0,4.0,4.33,4.33,4.0,4.33,,
3026,4.0,4.5,4.5,4.0,5.0,4.5,4.5,,
3027,4.54,4.77,4.54,4.69,4.77,4.0,4.62,,
3028,4.85,4.87,4.84,4.94,4.97,4.86,4.84,,67.0
3029,4.86,4.86,4.86,4.86,5.0,5.0,4.86,,
3030,4.83,4.95,4.87,4.98,4.97,4.95,4.73,,
3031,4.46,4.69,4.31,4.84,4.92,3.96,4.24,100.0,100.0
3032,0.0,,,,,,,,
3033,4.8,4.8,4.83,4.92,4.95,4.98,4.75,100.0,100.0
3034,4.8,4.9,4.5,5.0,4.9,4.9,4.8,,
3035,4.8,4.25,4.75,4.75,4.8,4.2,4.6,,
3036,4.92,5.0,4.69,5.0,4.85,5.0,4.85,,33.0
3037,4.97,4.97,4.94,4.97,4.95,4.97,4.89,,
3038,4.75,5.0,4.75,5.0,5.0,4.75,4.75,100.0,17.0
3039,4.55,4.63,4.63,4.95,4.74,4.08,4.61,100.0,100.0
3040,4.91,5.0,4.82,5.0,4.91,4.91,4.91,,
3041,4.5,4.46,4.64,4.73,4.58,4.32,4.48,100.0,100.0
3042,,,,,,,,,
3043,4.56,4.81,3.92,4.91,4.89,4.9,4.74,,
3044,4.57,4.7,4.74,4.83,4.91,4.83,4.74,100.0,86.0
3045,,,,,,,,100.0,86.0
3046,3.8,4.2,3.8,5.0,4.8,5.0,3.8,100.0,53.0
3047,4.81,4.87,4.91,4.84,4.83,4.95,4.72,100.0,98.0
3048,4.42,4.42,4.0,4.67,4.58,4.0,4.42,,75.0
3049,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
3050,5.0,5.0,5.0,5.0,4.86,4.14,5.0,,
3051,4.82,4.75,4.77,4.98,4.93,4.7,4.73,100.0,98.0
3052,4.37,4.35,4.48,4.61,4.67,4.15,4.43,100.0,3.0
3053,4.21,4.33,4.08,4.54,4.82,4.9,4.31,100.0,100.0
3054,5.0,5.0,5.0,5.0,5.0,4.8,4.8,,
3055,4.83,5.0,4.5,5.0,5.0,4.83,4.92,100.0,22.0
3056,,,,,,,,,
3057,,,,,,,,,
3058,0.0,,,,,,,,
3059,,,,,,,,,
3060,,,,,,,,,
3061,4.92,4.96,4.96,4.95,4.91,4.74,4.78,91.0,93.0
3062,4.2,4.6,3.6,4.6,5.0,4.8,4.5,,
3063,4.3,4.48,3.83,4.79,4.89,4.97,4.24,,
3064,4.78,4.88,4.63,5.0,5.0,4.88,4.63,70.0,0.0
3065,4.93,4.93,4.8,5.0,5.0,5.0,4.8,100.0,33.0
3066,4.79,4.88,4.82,4.83,4.79,4.72,4.81,100.0,80.0
3067,4.81,4.73,4.69,5.0,5.0,4.62,4.88,,
3068,4.62,4.81,4.77,4.91,4.89,4.49,4.72,100.0,97.0
3069,4.78,4.81,4.88,4.88,4.84,4.81,4.81,100.0,100.0
3070,4.58,4.63,4.38,4.89,4.82,4.85,4.63,,0.0
3071,4.5,5.0,5.0,5.0,5.0,5.0,4.0,,
3072,5.0,5.0,4.0,5.0,5.0,5.0,5.0,75.0,88.0
3073,4.69,4.87,4.56,4.88,4.88,4.94,4.75,,33.0
3074,3.75,4.25,2.75,4.5,4.75,4.25,4.25,,
3075,4.67,5.0,3.67,5.0,4.33,4.67,4.33,,
3076,4.93,5.0,4.93,5.0,4.98,4.74,4.98,,
3077,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
3078,,,,,,,,,
3079,4.91,4.9,4.78,4.95,4.99,4.91,4.83,,33.0
3080,4.85,4.87,4.79,4.97,4.94,4.95,4.85,,
3081,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
3082,4.9,4.96,4.88,4.96,4.93,4.93,4.79,100.0,100.0
3083,4.88,4.94,4.85,4.97,5.0,4.97,4.82,100.0,100.0
3084,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
3085,4.53,4.59,4.53,4.82,4.82,4.53,4.35,100.0,50.0
3086,4.38,4.25,4.0,4.75,4.88,4.88,4.38,,
3087,4.65,4.77,4.67,4.86,4.89,4.74,4.61,100.0,98.0
3088,4.7,4.81,4.71,4.74,4.62,4.53,4.77,100.0,100.0
3089,,,,,,,,,
3090,4.86,4.83,4.8,4.93,4.92,4.78,4.83,,100.0
3091,,,,,,,,,
3092,4.78,4.83,4.61,4.79,4.82,4.43,4.74,100.0,74.0
3093,4.71,4.81,4.58,4.9,4.94,4.55,4.65,100.0,100.0
3094,4.64,4.82,4.78,4.91,4.82,4.74,4.65,100.0,69.0
3095,4.72,4.81,4.9,4.95,4.94,4.27,4.62,100.0,63.0
3096,4.51,4.77,4.66,4.88,4.87,4.02,4.61,100.0,92.0
3097,,,,,,,,,
